20180802115319eb3e3f9f_fdb1_46e4_bbc3_20ac94fb4e51,c6012b3ad6beb77ad3eaebbd6e4e65b9,1533181999,1533182137,"ClusterInfo": ""
201808020623324a20e8a9_db5e_444f_aa68_e0b4b7b39749,35fc268c576624f6aac1c0fe5ef3d17a,1533162212,1533168954,"ClusterInfo": ""
20180802061930996691e6_8c99_4c30_9c09_8c33677ac0f2,c69e961b61440a72f7cf4097e3761ee6,1533161970,1533164071,"ClusterInfo": ""
201808020653295f626c82_a025_404e_9148_ba44109330a9,90d46398ae4cdcd8b05adbbaa1303793,1533164009,1533167539,"ClusterInfo": ""
20180802130417c324ed40_4134_4436_94da_50c1cbe6e8cf,35b5b8653d457da7b15cd745f27bc008,1533186257,1533186971,"ClusterInfo": ""
20180802153105b076a52d_c7c7_43b3_8632_0124effc88fd,cbc6edab8ae4cf32b4ab65ff40833951,1533195065,1533199417,"ClusterInfo": ""
201808021526563ed95b90_84fe_4cdb_84f6_bac0302138c1,bb1afeac609fbdd6bc513f7a6270edcc,1533194816,1533195764,"ClusterInfo": ""
20180802151820971bf1d1_e495_4a72_bc90_420f0e81d22e,477ab4799ca9b2076b740850aec56e57,1533194300,1533194440,"ClusterInfo": "{"ps":{"count":8},"worker":{"count":8,"gpu":100}}"
201808020839456fd2e21a_13af_49ac_b2c0_8b9f55832ec7,10db70360a031dbc0a0e7ab2b89320d8,1533170386,1533186673,"ClusterInfo": ""
201808021325555baad633_573d_445a_b079_eccd2d69f2b0,64a4341b43d0afb83ca113775992b078,1533187555,1533193991,"ClusterInfo": ""
20180802003758ab473f8d_a3c7_431e_806a_81a90eb8d536,35d53f4fe05b1f1a77c6c4d4ede53c8e,1533141478,1533141712,"ClusterInfo": "{"ps":{"count":30,"cpu":10,"memory":10000},"worker":{"count":200,"cpu":100,"memory":10000}}"
2018080215140612935b2f_ce88_4ecc_bcf3_f1a95778dc3d,251258623b52e43d0c24c81cfcee7884,1533194047,1533194224,"ClusterInfo": "{"ps":{"count":4},"worker":{"count":4,"gpu":100}}"
20180802042206efb6f5f4_e449_4461_9c9c_cac450815ab0,3b6e0ce902e0fd17a4867904eb81ae1a,1533154946,1533190858,"ClusterInfo": ""
2018080215580296d63788_bae0_4cc6_93c4_2da6d202d638,b8c4c0df11afeb1cd4aaacd3bbfef46e,1533196682,1533198821,"ClusterInfo": ""
