20180809143351670fe590_ea1f_40c5_8cae_edbdc0c6bfde,92ba8248bd03831b226dce726cc866ed,1533796431,1533815211,"ClusterInfo": ""
201808091035419dcbb0b5_c8c9_46ed_b9d9_cc80125c32b2,b95a5e7fe5577841b765f2ce74d2fe33,1533782141,1533819201,"ClusterInfo": ""
20180809060901ae98963f_b6f5_4d1e_953b_90c8a6346485,4f988c097f20753855174656e45e4846,1533766141,1533769879,"ClusterInfo": ""
20180809104012cd9f6706_a982_4d5d_8ecf_4580663a3e92,f7786a8878a85337424307e08241bf34,1533782412,1533782997,"ClusterInfo": ""
201808091240346514da53_5b0c_410d_9a07_23bfaaeba754,83f52fc816459eb19570e279ae6a2021,1533789634,1533789742,"ClusterInfo": ""
20180809142143ad6df09d_30f3_4824_81a1_a3f2f01db9e1,7cd7974251ae81c123a0892a7b8483ce,1533795703,1533820490,"ClusterInfo": ""
20180809154705447172e7_b1fc_46c8_84e7_ffb7ca6d5be5,93f351ce4e64273e70530309d87893ff,1533800825,1533805374,"ClusterInfo": "{"ps":{"count":1},"worker":{"count":2, "gpu":100,  "cpu":2300}}"
201808090732480f12997a_3473_4f5c_9034_0cc181ad43c3,ce45ab5e8c16f112084eda2eda7f2016,1533771168,1533772573,"ClusterInfo": ""
201808091132474f3acb65_8f39_4dc3_9b20_a16796b76ce7,1779a33f2001c905c706cf3a56a29619,1533785567,1533796493,"ClusterInfo": "{"ps":{"count":1},"worker":{"count":3, "gpu":33,  "cpu":2300}}"
20180809092500e0e1c2cc_1a32_471a_968a_9c1743567a4e,971d782c30453e9b9f4930899dd7b7db,1533777900,1533784900,"ClusterInfo": ""
2018080908212918cb4710_58ae_4437_a433_5dd42c3461fa,8be288b17f811506ac37978e9389398b,1533774089,1533780159,"ClusterInfo": ""
20180809025138e3d792f6_02e4_4ad2_8c4f_9eb3e413bdab,1282d20818c9794a1bee216897980c85,1533754298,1533767689,"ClusterInfo": "{"ps":{"count":1},"worker":{"count":3, "gpu":100,  "cpu":2300}}"
20180809113957a0784f7b_c11a_44c4_a2dd_381622939b4e,34530a440453f7c2107095e568abad8a,1533785997,1533786307,"ClusterInfo": ""
2018080904000061b49602_2d09_4d72_9c3e_235dde1925c0,b6c01b7611e819d336f9e823eba19900,1533758401,1533776220,"ClusterInfo": ""
201808091048017ad6a131_52c3_4e83_b5fe_199db8fb1f96,d2fe1a65d43687f264408534484e56ff,1533782881,1533783534,"ClusterInfo": ""
2018080911341737c9fd76_c04c_44f5_9d97_16d8aa98426c,c0be36349ac07d5b0ea4aba8783040c2,1533785657,1533819299,"ClusterInfo": ""
201808090953201b990fc8_6933_4447_a093_d8ff1b1f10f3,03d277e7a89203d2a4e1acb94be719bc,1533779600,1533779831,"ClusterInfo": ""
201808090750003b6e6505_6258_4034_b1ab_c206e58a8966,2aee770f13dc7e004566c397ca56f593,1533772200,1533791792,"ClusterInfo": ""
201808091405513c47de75_8ae7_44bd_b614_e49ef77591af,b49969d3707eaeccf529a73253ed775d,1533794751,1533794984,"ClusterInfo": ""
